activity_id,contact_id,campaign_id,activity_type,channel,timestamp
ACT-0010668,CON-000355,CMP-0017,Email Opened,Email,2026-06-04T07:21:55.434284
ACT-0001780,CON-008065,CMP-0025,Email Sent,Email,2026-07-04T01:53:35.100156
ACT-0010437,CON-009713,CMP-0015,Email Opened,Email,2026-07-05T16:31:37.148931
ACT-0008871,CON-006566,CMP-0002,Email Opened,Email,2026-08-26T05:03:00.759339
ACT-0016438,CON-009078,CMP-0017,Sales Accepted,Sales,2026-05-27T22:14:11.441796
ACT-0017957,CON-000396,CMP-0016,Webinar Registered,Webinar,2026-05-28T11:09:52.526474
ACT-0016476,CON-008100,CMP-0001,Webinar Registered,Webinar,2026-04-04T22:34:55.045379
ACT-0004932,CON-008115,CMP-0018,Email Sent,Email,2026-06-28T11:17:22.763963
ACT-0004571,CON-003921,CMP-0022,Email Sent,Email,2026-08-22T08:00:00.167900
ACT-0005739,CON-007454,CMP-0011,Email Sent,Email,2026-05-23T05:10:09.267418
ACT-0023842,CON-003808,CMP-0013,Landing Page View,Web,2026-09-08T00:42:07.596571
ACT-0005738,CON-008579,CMP-0011,Email Sent,Email,2026-08-20T01:41:37.097244
ACT-0024728,CON-004601,CMP-0016,Webinar Registered,Webinar,2026-06-07T12:12:46.930806
ACT-0011735,CON-007341,CMP-0024,Email Opened,Email,2026-08-04T16:56:24.960886
ACT-0017050,CON-006781,CMP-0020,Webinar Registered,Webinar,2026-05-17T19:06:27.577093
ACT-0001698,CON-006640,CMP-0018,Email Sent,Email,2026-07-12T20:39:40.492938
ACT-0010996,CON-007821,CMP-0014,Email Opened,Email,2026-04-03T00:33:24.206916
ACT-0010432,CON-001726,CMP-0005,Email Opened,Email,2026-05-16T15:44:13.477286
ACT-0006715,CON-005315,CMP-0005,Email Sent,Email,2026-06-07T23:43:38.493217
ACT-0020841,CON-002473,CMP-0014,Webinar Attended,Webinar,2026-04-24T16:38:05.629623
ACT-0019876,CON-003246,CMP-0015,Landing Page View,Web,2026-08-26T06:51:51.381616
ACT-0019909,CON-005967,CMP-0003,Sales Accepted,Sales,2026-07-16T17:43:31.137436
ACT-0016995,CON-002421,CMP-0017,Sales Accepted,Sales,2026-07-14T02:06:20.447833
ACT-0009170,CON-007484,CMP-0023,Email Opened,Email,2026-04-20T20:15:59.092398
ACT-0012021,CON-005932,CMP-0003,Email Opened,Email,2026-07-15T07:31:34.107513
ACT-0018588,CON-001281,CMP-0016,Webinar Registered,Webinar,2026-07-28T18:22:06.098512
ACT-0018847,CON-008701,CMP-0007,Webinar Attended,Webinar,2026-04-19T14:08:20.128225
ACT-0012205,CON-007454,CMP-0011,Email Opened,Email,2026-05-23T05:10:09.267418
ACT-0009997,CON-008056,CMP-0016,Email Opened,Email,2026-09-10T01:28:30.445514
ACT-0019188,CON-005800,CMP-0015,Webinar Attended,Webinar,2026-05-16T05:22:59.772979
ACT-0016699,CON-003806,CMP-0025,Webinar Registered,Webinar,2026-06-11T14:33:14.918828
ACT-0015199,CON-007806,CMP-0002,Webinar Attended,Webinar,2026-08-21T17:13:06.120895
ACT-0008454,CON-009628,CMP-0002,Email Opened,Email,2026-08-13T23:34:01.924446
ACT-0024097,CON-002930,CMP-0024,Landing Page View,Web,2026-07-28T16:16:55.118056
ACT-0011202,CON-004627,CMP-0012,Email Opened,Email,2026-07-13T22:57:23.736342
ACT-0010743,CON-002442,CMP-0012,Email Opened,Email,2026-06-08T17:33:54.644846
ACT-0016334,CON-007080,CMP-0011,Sales Accepted,Sales,2026-08-30T07:02:44.317767
ACT-0012613,CON-008404,CMP-0017,Email Clicked,Email,2026-09-07T13:47:25.833329
ACT-0014797,CON-009709,CMP-0010,Landing Page View,Web,2026-04-30T23:30:46.203877
ACT-0000415,CON-007738,CMP-0017,Email Sent,Email,2026-04-12T01:46:07.131157
ACT-0010934,CON-003724,CMP-0025,Email Opened,Email,2026-04-22T21:23:27.209809
ACT-0001146,CON-001158,CMP-0011,Email Sent,Email,2026-05-02T08:23:22.490553
ACT-0023860,CON-007132,CMP-0007,Webinar Registered,Webinar,2026-05-15T11:25:06.396584
ACT-0013005,CON-009190,CMP-0008,Email Clicked,Email,2026-07-15T15:44:17.676417
ACT-0006228,CON-004443,CMP-0007,Email Sent,Email,2026-06-27T00:58:22.868236
ACT-0000470,CON-007194,CMP-0020,Email Sent,Email,2026-08-04T11:16:39.352681
ACT-0016713,CON-006971,CMP-0001,Sales Accepted,Sales,2026-04-28T04:02:24.237623
ACT-0004737,CON-007191,CMP-0023,Email Sent,Email,2026-04-15T09:17:23.892090
ACT-0001082,CON-002851,CMP-0020,Email Sent,Email,2026-09-10T19:25:52.039529
ACT-0011742,CON-007024,CMP-0001,Email Opened,Email,2026-04-15T23:36:02.445392
ACT-0001850,CON-006052,CMP-0003,Email Sent,Email,2026-07-26T13:24:49.394989
ACT-0019267,CON-000271,CMP-0010,Sales Accepted,Sales,2026-04-07T16:03:21.420732
ACT-0004499,CON-008131,CMP-0012,Email Sent,Email,2026-03-18T11:39:52.719916
ACT-0007458,CON-007223,CMP-0024,Email Sent,Email,2026-04-02T10:46:30.920110
ACT-0012079,CON-000071,CMP-0016,Email Opened,Email,2026-04-09T00:27:36.062105
ACT-0018302,CON-006172,CMP-0007,Sales Accepted,Sales,2026-05-15T19:33:57.726310
ACT-0008197,CON-003418,CMP-0022,Email Opened,Email,2026-04-01T03:35:57.501765
ACT-0002318,CON-008861,CMP-0016,Email Sent,Email,2026-07-26T04:27:43.974253
ACT-0012452,CON-002637,CMP-0009,Email Clicked,Email,2026-04-30T22:52:33.174570
ACT-0018007,CON-001774,CMP-0005,Webinar Registered,Webinar,2026-06-22T15:19:51.865831
ACT-0017832,CON-003160,CMP-0001,Webinar Attended,Webinar,2026-04-28T12:07:29.006520
ACT-0015289,CON-004351,CMP-0015,Webinar Attended,Webinar,2026-07-13T10:45:16.697624
ACT-0011453,CON-003170,CMP-0003,Email Opened,Email,2026-09-01T00:23:04.896653
ACT-0017681,CON-009003,CMP-0008,Sales Accepted,Sales,2026-03-31T14:23:11.499854
ACT-0002904,CON-003542,CMP-0010,Email Sent,Email,2026-03-21T19:33:16.343547
ACT-0011694,CON-003887,CMP-0008,Email Opened,Email,2026-04-24T09:16:15.379550
ACT-0007780,CON-001608,CMP-0012,Email Sent,Email,2026-03-21T00:19:46.134496
ACT-0015745,CON-008575,CMP-0009,Webinar Registered,Webinar,2026-07-16T09:13:53.599729
ACT-0009596,CON-009342,CMP-0008,Email Opened,Email,2026-08-24T10:19:32.745679
ACT-0020021,CON-008329,CMP-0020,Sales Accepted,Sales,2026-08-08T16:03:53.982019
ACT-0015633,CON-001434,CMP-0014,Webinar Attended,Webinar,2026-07-13T14:41:53.425076
ACT-0001141,CON-001848,CMP-0018,Email Sent,Email,2026-05-04T06:05:24.143862
ACT-0018266,CON-008888,CMP-0009,Sales Accepted,Sales,2026-05-06T10:16:00.275611
ACT-0002432,CON-009150,CMP-0010,Email Sent,Email,2026-08-31T20:44:56.261470
ACT-0004686,CON-000279,CMP-0016,Email Sent,Email,2026-03-22T16:28:30.995757
ACT-0024665,CON-005966,CMP-0005,Landing Page View,Web,2026-06-20T02:01:18.969909
ACT-0019829,CON-004587,CMP-0005,Webinar Registered,Webinar,2026-06-23T21:15:08.239674
ACT-0012827,CON-009404,CMP-0017,Email Clicked,Email,2026-09-02T22:49:14.141908
ACT-0000412,CON-007883,CMP-0002,Email Sent,Email,2026-03-27T22:05:20.897987
ACT-0024807,CON-002316,CMP-0002,Webinar Registered,Webinar,2026-04-29T00:36:18.829230
ACT-0017233,CON-002791,CMP-0012,Webinar Attended,Webinar,2026-06-30T21:11:19.095336
ACT-0018835,CON-008095,CMP-0020,Sales Accepted,Sales,2026-05-01T06:44:18.225148
ACT-0004066,CON-005406,CMP-0025,Email Sent,Email,2026-08-24T04:33:40.828279
ACT-0022886,CON-005816,CMP-0006,Sales Accepted,Sales,2026-07-31T03:10:07.302129
ACT-0001455,CON-005129,CMP-0018,Email Sent,Email,2026-08-29T01:19:05.113239
ACT-0004554,CON-008526,CMP-0011,Email Sent,Email,2026-08-01T13:28:03.114271
ACT-0010369,CON-009610,CMP-0021,Email Opened,Email,2026-06-26T12:26:43.143742
ACT-0002774,CON-005927,CMP-0023,Email Sent,Email,2026-06-10T10:45:51.616296
ACT-0012606,CON-008903,CMP-0025,Email Clicked,Email,2026-05-12T07:38:58.618988
ACT-0004116,CON-007062,CMP-0016,Email Sent,Email,2026-07-24T03:33:56.750505
ACT-0012350,CON-006202,CMP-0006,Email Opened,Email,2026-06-16T14:04:23.288800
ACT-0017992,CON-001749,CMP-0003,Landing Page View,Web,2026-06-24T22:34:33.317904
ACT-0004985,CON-001867,CMP-0007,Email Sent,Email,2026-08-28T14:41:15.666419
ACT-0012397,CON-006724,CMP-0024,Email Opened,Email,2026-05-14T01:40:03.624453
ACT-0019313,CON-005015,CMP-0010,Webinar Registered,Webinar,2026-04-10T08:49:40.518136
ACT-0013270,CON-005665,CMP-0014,Email Clicked,Email,2026-08-24T04:58:36.092127
ACT-0009461,CON-007730,CMP-0023,Email Opened,Email,2026-06-11T22:36:27.714427
ACT-0014147,CON-003984,CMP-0003,Landing Page View,Web,2026-06-26T12:20:47.242063
ACT-0001004,CON-002920,CMP-0021,Email Sent,Email,2026-08-05T11:07:55.357826
ACT-0016543,CON-005372,CMP-0023,Landing Page View,Web,2026-05-16T08:58:42.096864
ACT-0020237,CON-005035,CMP-0011,Webinar Attended,Webinar,2026-03-22T16:53:10.832706
ACT-0005611,CON-004255,CMP-0012,Email Sent,Email,2026-08-27T11:19:03.350848
ACT-0015595,CON-002195,CMP-0020,Webinar Attended,Webinar,2026-07-20T02:45:10.092251
ACT-0020475,CON-009188,CMP-0013,Sales Accepted,Sales,2026-07-10T02:31:11.978046
ACT-0003377,CON-007667,CMP-0021,Email Sent,Email,2026-04-08T06:54:07.273260
ACT-0019266,CON-000679,CMP-0018,Sales Accepted,Sales,2026-04-08T05:28:16.739339
ACT-0012178,CON-001352,CMP-0010,Email Opened,Email,2026-08-18T17:15:03.311822
ACT-0012733,CON-003955,CMP-0008,Email Clicked,Email,2026-04-15T17:23:09.894510
ACT-0022062,CON-003877,CMP-0021,Webinar Attended,Webinar,2026-05-20T01:27:55.360492
ACT-0022230,CON-000825,CMP-0014,Webinar Registered,Webinar,2026-03-24T09:25:24.501600
ACT-0020468,CON-000348,CMP-0025,Webinar Registered,Webinar,2026-08-09T11:48:23.755438
ACT-0021474,CON-004656,CMP-0009,Landing Page View,Web,2026-06-03T16:52:03.263938
ACT-0021910,CON-003231,CMP-0004,Webinar Attended,Webinar,2026-05-03T13:07:50.706227
ACT-0005053,CON-006710,CMP-0021,Email Sent,Email,2026-07-13T01:49:16.289077
ACT-0013686,CON-000554,CMP-0006,Email Clicked,Email,2026-07-04T06:36:38.069439
ACT-0004542,CON-000007,CMP-0019,Email Sent,Email,2026-03-24T03:14:00.004636
ACT-0000718,CON-000131,CMP-0006,Email Sent,Email,2026-05-19T06:18:53.949766
ACT-0001225,CON-004033,CMP-0014,Email Sent,Email,2026-08-10T13:19:07.566342
ACT-0008508,CON-003702,CMP-0015,Email Opened,Email,2026-03-18T15:55:12.425673
ACT-0000391,CON-009342,CMP-0015,Email Sent,Email,2026-04-28T12:54:18.698454
ACT-0016434,CON-002418,CMP-0022,Sales Accepted,Sales,2026-04-04T00:11:31.704117
ACT-0005070,CON-002868,CMP-0016,Email Sent,Email,2026-05-20T10:29:10.290256
ACT-0014959,CON-005785,CMP-0020,Landing Page View,Web,2026-07-18T14:25:31.990890
ACT-0024416,CON-006322,CMP-0021,Webinar Registered,Webinar,2026-03-18T12:39:16.657123
ACT-0012017,CON-002069,CMP-0003,Email Opened,Email,2026-06-27T19:01:55.987052
ACT-0018384,CON-003466,CMP-0009,Landing Page View,Web,2026-08-27T11:15:10.738460
ACT-0011713,CON-006738,CMP-0001,Email Opened,Email,2026-05-22T22:30:18.570692
ACT-0018002,CON-007279,CMP-0008,Sales Accepted,Sales,2026-08-25T05:21:55.743798
ACT-0001299,CON-001357,CMP-0024,Email Sent,Email,2026-03-25T10:31:23.407275
ACT-0005436,CON-008766,CMP-0021,Email Sent,Email,2026-05-28T23:08:01.780284
ACT-0020598,CON-001517,CMP-0012,Sales Accepted,Sales,2026-03-20T12:06:57.467700
ACT-0023064,CON-009091,CMP-0016,Landing Page View,Web,2026-06-28T00:34:59.778309
ACT-0010990,CON-004760,CMP-0020,Email Opened,Email,2026-08-08T23:40:01.399544
ACT-0001717,CON-001282,CMP-0004,Email Sent,Email,2026-08-23T08:40:15.208813
ACT-0002577,CON-005515,CMP-0011,Email Sent,Email,2026-08-25T23:47:50.392882
ACT-0012837,CON-005239,CMP-0018,Email Clicked,Email,2026-05-26T17:30:18.765036
ACT-0017651,CON-004202,CMP-0016,Webinar Registered,Webinar,2026-08-31T19:03:56.060730
ACT-0013595,CON-006510,CMP-0011,Email Clicked,Email,2026-08-21T04:17:41.130781
ACT-0017364,CON-008613,CMP-0019,Webinar Registered,Webinar,2026-05-07T04:02:30.086374
ACT-0005632,CON-003429,CMP-0017,Email Sent,Email,2026-03-30T01:24:20.822219
ACT-0022541,CON-005559,CMP-0011,Webinar Registered,Webinar,2026-04-20T03:29:50.406316
ACT-0011132,CON-005964,CMP-0021,Email Opened,Email,2026-08-13T22:21:47.340372
ACT-0024150,CON-000949,CMP-0013,Landing Page View,Web,2026-05-08T11:21:33.499082
ACT-0019666,CON-004277,CMP-0016,Sales Accepted,Sales,2026-05-25T19:09:26.990703
ACT-0007014,CON-006319,CMP-0008,Email Sent,Email,2026-04-11T21:51:28.427356
ACT-0023153,CON-007930,CMP-0016,Webinar Registered,Webinar,2026-08-13T23:14:37.369297
ACT-0002247,CON-009711,CMP-0020,Email Sent,Email,2026-06-13T05:41:19.772604
ACT-0003762,CON-001765,CMP-0021,Email Sent,Email,2026-04-24T15:09:33.896651
ACT-0017459,CON-009787,CMP-0025,Webinar Registered,Webinar,2026-05-05T23:20:30.115247
ACT-0005586,CON-006503,CMP-0022,Email Sent,Email,2026-06-12T06:32:34.549592
ACT-0012945,CON-000323,CMP-0019,Email Clicked,Email,2026-06-22T09:35:31.828928
ACT-0018108,CON-007470,CMP-0020,Sales Accepted,Sales,2026-03-27T23:28:16.710928
ACT-0020300,CON-003769,CMP-0024,Sales Accepted,Sales,2026-04-26T11:44:16.506065
ACT-0003355,CON-003778,CMP-0019,Email Sent,Email,2026-04-21T02:29:32.933248
ACT-0018638,CON-009354,CMP-0001,Sales Accepted,Sales,2026-07-12T17:41:42.288234
ACT-0009509,CON-003842,CMP-0005,Email Opened,Email,2026-03-19T08:16:15.890056
ACT-0013416,CON-004210,CMP-0018,Email Clicked,Email,2026-07-27T02:36:40.396994
ACT-0016616,CON-007017,CMP-0019,Webinar Attended,Webinar,2026-07-09T04:57:00.580752
ACT-0000405,CON-000699,CMP-0007,Email Sent,Email,2026-07-07T05:17:01.956374
ACT-0023426,CON-003163,CMP-0018,Webinar Attended,Webinar,2026-04-18T11:42:15.491007
ACT-0006235,CON-003078,CMP-0024,Email Sent,Email,2026-07-18T13:35:14.709000
ACT-0003225,CON-008424,CMP-0009,Email Sent,Email,2026-07-29T21:13:56.407233
ACT-0009078,CON-000580,CMP-0019,Email Opened,Email,2026-08-13T18:34:04.002622
ACT-0004335,CON-001173,CMP-0017,Email Sent,Email,2026-04-23T18:10:04.371317
ACT-0009750,CON-008328,CMP-0013,Email Opened,Email,2026-07-18T11:40:25.013924
ACT-0016965,CON-007136,CMP-0023,Sales Accepted,Sales,2026-07-24T07:26:33.008465
ACT-0021675,CON-007006,CMP-0024,Webinar Registered,Webinar,2026-05-14T20:32:42.765665
ACT-0006978,CON-008843,CMP-0011,Email Sent,Email,2026-08-25T17:10:36.915012
ACT-0021283,CON-004196,CMP-0014,Webinar Registered,Webinar,2026-06-16T22:04:21.286905
ACT-0004465,CON-000516,CMP-0009,Email Sent,Email,2026-08-24T23:35:29.113944
ACT-0002050,CON-000676,CMP-0021,Email Sent,Email,2026-05-30T16:43:52.737750
ACT-0014542,CON-005697,CMP-0010,Webinar Attended,Webinar,2026-08-02T03:45:17.621720
ACT-0007003,CON-000762,CMP-0015,Email Sent,Email,2026-08-14T16:06:19.402532
ACT-0008964,CON-000056,CMP-0017,Email Opened,Email,2026-07-13T13:38:45.037050
ACT-0017169,CON-003107,CMP-0011,Landing Page View,Web,2026-05-28T05:04:42.792964
ACT-0008841,CON-007148,CMP-0004,Email Opened,Email,2026-08-04T19:29:49.591253
ACT-0021689,CON-008584,CMP-0003,Landing Page View,Web,2026-03-25T10:04:20.019244
ACT-0012526,CON-002533,CMP-0002,Email Clicked,Email,2026-04-23T06:48:40.717560
ACT-0004428,CON-002554,CMP-0018,Email Sent,Email,2026-04-19T10:47:33.450390
ACT-0021450,CON-004243,CMP-0004,Sales Accepted,Sales,2026-05-27T03:43:14.784886
ACT-0024335,CON-008766,CMP-0006,Landing Page View,Web,2026-06-24T02:45:05.763213
ACT-0022662,CON-005041,CMP-0004,Webinar Attended,Webinar,2026-07-10T22:36:13.338675
ACT-0006199,CON-006119,CMP-0017,Email Sent,Email,2026-07-09T15:07:22.539626
ACT-0008795,CON-004358,CMP-0019,Email Opened,Email,2026-07-29T23:12:46.619567
ACT-0001756,CON-009735,CMP-0015,Email Sent,Email,2026-05-10T14:17:42.439718
ACT-0009915,CON-001579,CMP-0006,Email Opened,Email,2026-08-07T06:10:15.830889
ACT-0006737,CON-001856,CMP-0024,Email Sent,Email,2026-03-21T19:18:09.778730
ACT-0016676,CON-002188,CMP-0021,Webinar Attended,Webinar,2026-09-05T23:46:49.174145
ACT-0011433,CON-008351,CMP-0002,Email Opened,Email,2026-04-19T20:29:26.291401
ACT-0014935,CON-007649,CMP-0021,Landing Page View,Web,2026-07-04T01:36:54.005326
ACT-0002536,CON-007673,CMP-0016,Email Sent,Email,2026-05-28T09:15:52.127410
ACT-0005360,CON-000507,CMP-0004,Email Sent,Email,2026-04-22T19:24:55.956221
ACT-0016848,CON-002056,CMP-0010,Sales Accepted,Sales,2026-06-05T04:33:55.151428
ACT-0011982,CON-009565,CMP-0020,Email Opened,Email,2026-03-21T08:06:34.092588
ACT-0009930,CON-000249,CMP-0012,Email Opened,Email,2026-03-21T15:38:35.100988
ACT-0001559,CON-008727,CMP-0017,Email Sent,Email,2026-05-06T01:40:16.444875
ACT-0012130,CON-009485,CMP-0019,Email Opened,Email,2026-08-14T10:21:44.677110
ACT-0015914,CON-001684,CMP-0018,Webinar Registered,Webinar,2026-04-06T17:05:56.251116
ACT-0017362,CON-002055,CMP-0023,Webinar Registered,Webinar,2026-03-31T11:13:54.555388
ACT-0009748,CON-005438,CMP-0017,Email Opened,Email,2026-09-10T12:04:23.235677
ACT-0009906,CON-006290,CMP-0010,Email Opened,Email,2026-04-23T13:13:50.426216
ACT-0018017,CON-006958,CMP-0005,Webinar Registered,Webinar,2026-03-18T22:28:16.478512
ACT-0006102,CON-008745,CMP-0017,Email Sent,Email,2026-08-03T12:07:18.100471
ACT-0019078,CON-007048,CMP-0021,Sales Accepted,Sales,2026-08-13T12:31:16.920330
ACT-0023438,CON-002341,CMP-0021,Landing Page View,Web,2026-06-14T23:45:44.990129
ACT-0009973,CON-001480,CMP-0004,Email Opened,Email,2026-09-08T11:46:10.415746
ACT-0002158,CON-005556,CMP-0002,Email Sent,Email,2026-09-10T15:30:35.928435
ACT-0019334,CON-007620,CMP-0004,Webinar Registered,Webinar,2026-08-25T17:02:46.308692
ACT-0002556,CON-005052,CMP-0001,Email Sent,Email,2026-05-20T22:56:14.502477
ACT-0012793,CON-006053,CMP-0013,Email Clicked,Email,2026-09-04T02:31:14.725616
ACT-0021562,CON-006440,CMP-0016,Webinar Attended,Webinar,2026-07-25T20:35:56.429638
ACT-0011489,CON-009439,CMP-0003,Email Opened,Email,2026-05-24T10:22:39.996161
ACT-0016978,CON-004595,CMP-0024,Webinar Registered,Webinar,2026-04-19T23:24:32.534930
ACT-0011960,CON-004402,CMP-0008,Email Opened,Email,2026-04-11T17:38:18.012136
ACT-0018608,CON-005387,CMP-0013,Webinar Registered,Webinar,2026-09-02T13:55:47.249356
ACT-0024402,CON-001422,CMP-0019,Sales Accepted,Sales,2026-08-05T09:46:56.379018
ACT-0010816,CON-007145,CMP-0003,Email Opened,Email,2026-06-04T01:51:35.334855
ACT-0016500,CON-005011,CMP-0002,Sales Accepted,Sales,2026-05-04T11:51:24.577639
ACT-0002973,CON-003371,CMP-0020,Email Sent,Email,2026-06-24T17:23:16.933655
ACT-0011488,CON-004160,CMP-0021,Email Opened,Email,2026-04-04T22:58:51.683151
ACT-0008645,CON-004809,CMP-0003,Email Opened,Email,2026-09-08T08:38:04.304101
ACT-0018985,CON-009876,CMP-0016,Webinar Attended,Webinar,2026-09-10T05:33:43.910939
ACT-0005246,CON-006086,CMP-0015,Email Sent,Email,2026-03-21T18:49:40.875775
ACT-0008379,CON-000686,CMP-0017,Email Opened,Email,2026-06-12T16:05:07.277128
ACT-0012223,CON-002285,CMP-0016,Email Opened,Email,2026-04-07T21:10:05.139941
ACT-0024969,CON-001505,CMP-0016,Sales Accepted,Sales,2026-06-04T00:29:34.351045
ACT-0009231,CON-000783,CMP-0012,Email Opened,Email,2026-07-03T04:41:49.837030
ACT-0002562,CON-004957,CMP-0005,Email Sent,Email,2026-08-25T22:00:20.960759
ACT-0009718,CON-003272,CMP-0017,Email Opened,Email,2026-08-07T03:41:14.225925
ACT-0002203,CON-002745,CMP-0017,Email Sent,Email,2026-05-11T14:14:09.345625
ACT-0003868,CON-009863,CMP-0023,Email Sent,Email,2026-08-08T08:33:26.279649
ACT-0023867,CON-002883,CMP-0022,Sales Accepted,Sales,2026-03-24T17:57:26.400325
ACT-0000151,CON-002241,CMP-0012,Email Sent,Email,2026-08-10T15:11:46.837334
ACT-0002002,CON-001540,CMP-0004,Email Sent,Email,2026-05-28T02:11:57.002826
ACT-0009132,CON-009412,CMP-0010,Email Opened,Email,2026-08-13T05:07:17.124780
ACT-0020241,CON-000647,CMP-0019,Webinar Attended,Webinar,2026-07-31T04:00:15.196444
ACT-0012073,CON-001753,CMP-0008,Email Opened,Email,2026-05-15T07:49:55.960427
ACT-0011808,CON-005295,CMP-0012,Email Opened,Email,2026-07-03T15:54:16.255331
ACT-0005027,CON-008509,CMP-0002,Email Sent,Email,2026-05-07T08:36:04.467176
ACT-0020947,CON-005856,CMP-0002,Webinar Attended,Webinar,2026-06-24T03:10:04.355259
ACT-0005674,CON-005832,CMP-0012,Email Sent,Email,2026-04-24T17:31:54.550253
ACT-0013986,CON-008448,CMP-0001,Webinar Attended,Webinar,2026-05-28T02:16:36.699353
ACT-0024464,CON-005050,CMP-0007,Landing Page View,Web,2026-08-29T20:30:17.069192
ACT-0002268,CON-001390,CMP-0017,Email Sent,Email,2026-04-06T04:50:40.584603
ACT-0020048,CON-004941,CMP-0022,Webinar Attended,Webinar,2026-05-24T05:46:55.990639
ACT-0020340,CON-000373,CMP-0003,Webinar Registered,Webinar,2026-08-15T11:08:52.492369
ACT-0023701,CON-004682,CMP-0012,Sales Accepted,Sales,2026-03-22T05:58:14.823185
ACT-0016016,CON-004566,CMP-0009,Landing Page View,Web,2026-05-07T11:39:07.759537
ACT-0003292,CON-001931,CMP-0022,Email Sent,Email,2026-05-30T02:15:12.523474
ACT-0010947,CON-000971,CMP-0010,Email Opened,Email,2026-08-20T21:58:51.952404
ACT-0000217,CON-006007,CMP-0024,Email Sent,Email,2026-06-08T13:30:07.143952
ACT-0024210,CON-004621,CMP-0022,Landing Page View,Web,2026-04-21T10:02:47.461093
ACT-0000281,CON-000734,CMP-0012,Email Sent,Email,2026-07-22T05:51:16.515733
ACT-0014724,CON-006938,CMP-0013,Webinar Attended,Webinar,2026-04-08T15:55:50.057962
ACT-0024099,CON-004951,CMP-0021,Sales Accepted,Sales,2026-07-24T23:52:01.796145
ACT-0011975,CON-009891,CMP-0004,Email Opened,Email,2026-08-03T00:56:33.991650
ACT-0005844,CON-009194,CMP-0018,Email Sent,Email,2026-08-30T17:45:42.463998
ACT-0011356,CON-002696,CMP-0005,Email Opened,Email,2026-04-26T08:56:48.586386
ACT-0019196,CON-009221,CMP-0018,Webinar Registered,Webinar,2026-04-03T19:32:06.903101
ACT-0022387,CON-001924,CMP-0024,Landing Page View,Web,2026-03-23T00:19:47.872184
ACT-0004141,CON-008185,CMP-0006,Email Sent,Email,2026-08-19T23:58:58.317344
ACT-0011755,CON-008780,CMP-0001,Email Opened,Email,2026-05-01T08:20:12.737970
ACT-0006847,CON-005511,CMP-0006,Email Sent,Email,2026-03-15T22:04:00.419440
ACT-0012731,CON-006647,CMP-0003,Email Clicked,Email,2026-04-14T15:39:03.013247
ACT-0023502,CON-006794,CMP-0018,Webinar Registered,Webinar,2026-08-07T22:52:54.045221
ACT-0017377,CON-006988,CMP-0003,Landing Page View,Web,2026-09-08T16:12:07.835610
ACT-0014569,CON-006333,CMP-0001,Webinar Registered,Webinar,2026-08-19T09:58:05.330827
ACT-0000249,CON-001807,CMP-0003,Email Sent,Email,2026-08-10T04:00:55.684067
ACT-0015954,CON-003963,CMP-0017,Webinar Attended,Webinar,2026-05-01T11:02:23.205253
ACT-0022087,CON-007905,CMP-0013,Webinar Registered,Webinar,2026-04-24T18:19:31.931629
ACT-0000574,CON-009249,CMP-0011,Email Sent,Email,2026-04-22T05:42:50.017485
ACT-0013187,CON-000086,CMP-0010,Email Clicked,Email,2026-06-01T16:44:12.019489
